"doi","retracted"
"10.1158/1055-9965.epi-18-1085",TRUE
"10.1158/1078-0432.ccr-12-2711",TRUE
"10.1158/1078-0432.ccr-16-1914",TRUE
"10.1158/1078-0432.ccr-12-0337",TRUE
"10.1158/1078-0432.ccr-13-1145",TRUE
"10.1158/1078-0432.ccr-17-1502",TRUE
"10.1158/1078-0432.ccr-17-1750",TRUE
"10.1158/0008-5472.can-65-17-ret",TRUE
"10.1158/1078-0432.ccr-12-3679",TRUE
"10.1158/1078-0432.ccr-14-1118",TRUE
"10.1158/1078-0432.ccr-15-2811",TRUE
"10.1158/1078-0432.ccr-16-2872",TRUE
"10.1158/1078-0432.ccr-19-0731",TRUE
"10.1158/1078-0432.ccr-15-0266",TRUE
"10.1158/1078-0432.ccr-18-2878",TRUE
"10.1158/1535-7163.mct-18-0522",TRUE
"10.1158/1535-7163.mct-15-0983",TRUE
"10.1158/1535-7163.mct-17-0310",TRUE
"10.1158/1535-7163.mct-18-0871",TRUE
"10.1158/1535-7163.mct-18-0938",TRUE
"10.1158/1535-7163.mct-18-0524",TRUE
"10.1158/1535-7163.mct-18-0525",TRUE
"10.1158/1535-7163.mct-18-0595",TRUE
"10.1158/1535-7163.mct-17-0084",TRUE
"10.1158/1535-7163.mct-18-0869",TRUE
"10.1158/1535-7163.mct-17-0547",TRUE
"10.1158/1535-7163.mct-19-0151",TRUE
"10.1158/1535-7163.mct-19-0469",TRUE
"10.1158/1535-7163.mct-19-0470",TRUE
"10.1158/1535-7163.mct-19-0471",TRUE
"10.1158/1535-7163.mct-18-0870",TRUE
"10.1158/1541-7786.mcr-12-0085",TRUE
"10.1162/jocn_a_00207",TRUE
"10.1161/01.cir.69.1.202",TRUE
"10.1161/circ.66.5.6751590",TRUE
"10.1158/1541-7786.mcr-16-0440",TRUE
"10.1161/01.res.57.4.646",TRUE
"10.1158/1541-7786.mcr-18-0817",TRUE
"10.1158/1541-7786.mcr-18-0818",TRUE
"10.1158/1940-6207.capr-11-0467",TRUE
"10.1159/000099107",TRUE
"10.1159/000099177",TRUE
"10.1159/000112011",TRUE
"10.1158/1940-6207.capr-18-0235",TRUE
"10.1164/rccm.1922retraction",TRUE
"10.1162/jocn_a_00649",TRUE
"10.1164/ajrccm.182.11.1456a",TRUE
"10.1164/rccm.1933retraction",TRUE
"10.1164/rccm.1934retraction",TRUE
"10.1177/0003319717724274",TRUE
"10.1165/rcmb.524retraction",TRUE
"10.1165/rcmb.555retraction",TRUE
"10.1165/rcmb.601retraction",TRUE
"10.1165/ajrcmb.39.3.380",TRUE
"10.1165/ajrcmb.39.3.380a",TRUE
"10.1175/jtech-d-11-00012.1",TRUE
"10.1167/iovs.09-3749",TRUE
"10.1167/iovs.10-6233a",TRUE
"10.1177/0003319709335033",TRUE
"10.1177/0003319710371617",TRUE
"10.1177/0009922816684617",TRUE
"10.1177/0021998311421222",TRUE
"10.1177/0016986216660382",TRUE
"10.1177/0021909619839420",TRUE
"10.1177/0192623314552853",TRUE
"10.1177/0021998311414944",TRUE
"10.1177/0037549715588839",TRUE
"10.1177/0042098016677450",TRUE
"10.1177/0021998310376118",TRUE
"10.1177/0021998310377944",TRUE
"10.1177/0021998310377945",TRUE
"10.1177/0021998310378907",TRUE
"10.1177/0021998310378909",TRUE
"10.1177/0021998310378910",TRUE
"10.1177/00220345920710101201",TRUE
"10.1177/00220345920710101301",TRUE
"10.1177/00220345920710101401",TRUE
"10.1177/0049475517716583",TRUE
"10.1177/0093650212446622",TRUE
"10.1177/0021998316640059",TRUE
"10.1177/0022146514568351",TRUE
"10.1177/0148607103027003216",TRUE
"10.1177/0192623309339501",TRUE
"10.1177/0142331218799144",TRUE
"10.1177/0149206315569313",TRUE
"10.1177/0030222817739466",TRUE
"10.1177/0032329207308180",TRUE
"10.1177/0038038510362483",TRUE
"10.1177/0149206316652481",TRUE
"10.1177/0021998317727906",TRUE
"10.1177/0022343315564713",TRUE
"10.1177/0044118x18770309",TRUE
"10.1177/0044118x18775846",TRUE
"10.1177/0146167204271660",TRUE
"10.1177/0148607106030003222",TRUE
"10.1177/0284185118774956",TRUE
"10.1177/0267659113498617",TRUE
"10.1177/0267659113502835",TRUE
"10.1177/0267659113513823",TRUE
"10.1177/0267659114522088",TRUE
"10.1177/026921550501900601",TRUE
"10.1177/0263617417727996",TRUE
"10.1177/0194599810391728",TRUE
"10.1177/0267659114567137",TRUE
"10.1177/0269215514555037",TRUE
"10.1177/0748233713475499",TRUE
"10.1177/0731684409337555",TRUE
"10.1177/0731684409344900",TRUE
"10.1177/0733464818762069",TRUE
"10.1177/0300060517732486",TRUE
"10.1177/0748233712456063",TRUE
"10.1177/0748233712457445",TRUE
"10.1177/0748233712457450",TRUE
"10.1177/0310057x9902700304",TRUE
"10.1177/0731684409352257",TRUE
"10.1177/0738894217730809",TRUE
"10.1177/0748233711416951",TRUE
"10.1177/0748233711422728",TRUE
"10.1177/0309132516637763",TRUE
"10.1177/0309364613504779",TRUE
"10.1177/0731684408099408",TRUE
"10.1177/0731948717692307",TRUE
"10.1177/0956797612464380",TRUE
"10.1177/095207670502000104",TRUE
"10.1177/0954409716674983",TRUE
"10.1177/0956797611418348",TRUE
"10.1177/0748233714568175",TRUE
"10.1177/0954411917751558",TRUE
"10.1177/0956797612446351",TRUE
"10.1177/0748233711410916",TRUE
"10.1177/0748233711413797",TRUE
"10.1177/0891988707311043",TRUE
"10.1177/0899764016655889",TRUE
"10.1177/0954405411412866",TRUE
"10.1177/0956462415576424",TRUE
"10.1177/0888325405281375",TRUE
"10.1177/0956462416665059",TRUE
"10.1177/0748233711433941",TRUE
"10.1177/0748233711434958",TRUE
"10.1177/0748233712445046",TRUE
"10.1177/0954405416673100",TRUE
"10.1177/1056789510382851",TRUE
"10.1177/0960327118814162",TRUE
"10.1177/1043454209358753",TRUE
"10.1177/0959651817705787",TRUE
"10.1177/0962280218809197",TRUE
"10.1177/1056789512442519",TRUE
"10.1177/0956797615609900",TRUE
"10.1177/0958305x16664834",TRUE
"10.1177/1010539511410416",TRUE
"10.1177/0956797617749637",TRUE
"10.1177/0956797618761374",TRUE
"10.1177/0958305x18763403",TRUE
"10.1177/0960327114524238",TRUE
"10.1177/1056789510385262",TRUE
"10.1177/1056789510397073",TRUE
"10.1177/1056789510397074",TRUE
"10.1177/1056789510397075",TRUE
"10.1177/1056789510397079",TRUE
"10.1177/1056789511398270",TRUE
"10.1177/1056789511406561",TRUE
"10.1177/1056789511411739",TRUE
"10.1177/1056789511419984",TRUE
"10.1177/1056789511431269",TRUE
"10.1177/1056789511431991",TRUE
"10.1177/1056789511432653",TRUE
"10.1177/1077546310372004",TRUE
"10.1177/1071100718766658",TRUE
"10.1177/1074248412474491",TRUE
"10.1177/1060028013513885",TRUE
"10.1177/1056789513514072",TRUE
"10.1177/1065912913508342",TRUE
"10.1177/1077546310379625",TRUE
"10.1177/1077546309349849",TRUE
"10.1177/1077546310381101",TRUE
"10.1177/1077546309350477",TRUE
"10.1177/1077546310385737",TRUE
"10.1177/1077546311407538",TRUE
"10.1177/1077546311407649",TRUE
"10.1177/1077546307074246",TRUE
"10.1177/1077546310395971",TRUE
"10.1177/1077546311410765",TRUE
"10.1177/1077546310395974",TRUE
"10.1177/1077546309360049",TRUE
"10.1177/1077546310397561",TRUE
"10.1177/1077546309360053",TRUE
"10.1177/1077546312451034",TRUE
"10.1177/1077546312451301",TRUE
"10.1177/1077546311429341",TRUE
"10.1177/1077546311429476",TRUE
"10.1177/1077546311429477",TRUE
"10.1177/1077546311429841",TRUE
"10.1177/1077546311403182",TRUE
"10.1177/1077546311430107",TRUE
"10.1177/1077546312452184",TRUE
"10.1177/1077801209346723",TRUE
"10.1177/1077546312456231",TRUE
"10.1177/1077546312456726",TRUE
"10.1177/1077546312458533",TRUE
"10.1177/1077546312458821",TRUE
"10.1177/1077546312458822",TRUE
"10.1177/1077546312461370",TRUE
"10.1177/1077546312463759",TRUE
"10.1177/1077546312463762",TRUE
"10.1177/1077546312464258",TRUE
"10.1177/1077546311426734",TRUE
"10.1177/1077546311428345",TRUE
"10.1177/1077546311428346",TRUE
"10.1177/1077546311428347",TRUE
"10.1177/1077546311429337",TRUE
"10.1177/1077546311434794",TRUE
"10.1177/1077546312437804",TRUE
"10.1177/1077546312442232",TRUE
"10.1177/1077546312442233",TRUE
"10.1177/1077546312442947",TRUE
"10.1177/1077546312442948",TRUE
"10.1177/1077546312443377",TRUE
"10.1177/1077546312446361",TRUE
"10.1177/1077546312449644",TRUE
"10.1177/1077546312449645",TRUE
"10.1177/1077546310371349",TRUE
"10.1177/1077546316656989",TRUE
"10.1177/1078155218755548",TRUE
"10.1177/1081286514566533",TRUE
"10.1177/1081286514566534",TRUE
"10.1177/1081286514566535",TRUE
"10.1177/1081286514566704",TRUE
"10.1177/1081286514566723",TRUE
"10.1177/1081286515577122",TRUE
"10.1177/1081286515591085",TRUE
"10.1177/1081286515591086",TRUE
"10.1177/1081286515591087",TRUE
"10.1177/1081286515591305",TRUE
"10.1177/1081286515592190",TRUE
"10.1177/1081286515592949",TRUE
"10.1177/1081286515591084",TRUE
"10.1177/1591019917695690",TRUE
"10.1177/1088767918785205",TRUE
"10.1177/1359105315603696",TRUE
"10.1177/1369433217710753",TRUE
"10.1177/1470320311417274",TRUE
"10.1177/1367006918760869",TRUE
"10.1177/1470320314524011",TRUE
"10.1177/1470320314557849",TRUE
"10.1177/1470320314563424",TRUE
"10.1177/1470320314563425",TRUE
"10.1177/1470320314563426",TRUE
"10.1177/1470320314566019",TRUE
"10.1177/1470320314566221",TRUE
"10.1177/1545968312471901",TRUE
"10.1177/1533034615625004",TRUE
"10.1177/1533034615625519",TRUE
"10.1177/1534735416635275",TRUE
"10.1177/1541204009361179",TRUE
"10.1177/136078041001500308",TRUE
"10.1177/136078041001500309",TRUE
"10.1177/136078041001500310",TRUE
"10.1177/136078041001500311",TRUE
"10.1177/136078041001500312",TRUE
"10.1177/136078041001500313",TRUE
"10.1177/1367006916648412",TRUE
"10.1177/1473095216654448",TRUE
"10.1177/1087054716659361",TRUE
"10.1177/1099636218785316",TRUE
"10.1177/1350507612450135",TRUE
"10.1177/1362168813541713",TRUE
"10.1177/1533034615580724",TRUE
"10.1177/1533034615587616",TRUE
"10.1177/1533034615609014",TRUE
"10.1177/1093526617698597",TRUE
"10.1177/1094342011406892",TRUE
"10.1177/1206331210393861",TRUE
"10.1177/1470320314568521",TRUE
"10.1177/1687814017695049",TRUE
"10.1177/1687814016644377",TRUE
"10.1177/1687814016645447",TRUE
"10.1177/1687814016646975",TRUE
"10.1177/1687814016651373",TRUE
"10.1177/1687814017696659",TRUE
"10.1177/1687814016638785",TRUE
"10.1177/1687814016638806",TRUE
"10.1177/1687814017707131",TRUE
"10.1177/1687814016654825",TRUE
"10.1177/1687814016655681",TRUE
"10.1177/1687814016661088",TRUE
"10.1179/135100004225006885",TRUE
"10.1177/1753465809339327",TRUE
"10.1177/2047487317723212",TRUE
"10.1179/016164107x204657",TRUE
"10.1177/1948550611410890",TRUE
"10.1177/2158244011432198",TRUE
"10.1177/1933719108324132",TRUE
"10.1177/2047487313501120",TRUE
"10.1177/1753193418773256",TRUE
"10.1177/1753425916663311",TRUE
"10.1177/2158244013497028",TRUE
"10.1177/2158244013499163",TRUE
"10.1179/026708310x12677993662203",TRUE
"10.1177/1708538115609454",TRUE
"10.1177/1729881418769000",TRUE
"10.1177/194008291500800209",TRUE
"10.1179/016164111x12881719352372",TRUE
"10.1179/016164111x12881719352570",TRUE
"10.1179/174313209x414515",TRUE
"10.1179/1743278214y.0000000184",TRUE
"10.1179/174327806x93956",TRUE
"10.1186/1029-242x-2013-417",TRUE
"10.1179/1743676112y.0000000038",TRUE
"10.1186/1029-242x-2013-60",TRUE
"10.1179/174367608x324054",TRUE
"10.1185/030079908x297321",TRUE
"10.1186/1029-242x-2013-217",TRUE
"10.1179/174367510x12677121374582",TRUE
"10.1179/1743676114y.0000000190",TRUE
"10.1179/175355511x13171168481231",TRUE
"10.1179/174328407x243014",TRUE
"10.1182/blood-2003-11-3774",TRUE
"10.1185/03007995.2011.570747",TRUE
"10.1179/174367509x12503626841550",TRUE
"10.1186/1029-242x-2013-50",TRUE
"10.1186/1471-2164-14-930",TRUE
"10.1186/1029-242x-2014-116",TRUE
"10.1186/1029-242x-2014-156",TRUE
"10.1186/1471-2202-10-123",TRUE
"10.1186/1471-2180-11-127",TRUE
"10.1186/1471-2180-11-128",TRUE
"10.1186/1471-2180-6-26",TRUE
"10.1186/1471-230x-14-62",TRUE
"10.1186/1471-2261-14-53",TRUE
"10.1186/1471-2407-14-28",TRUE
"10.1186/1471-2393-13-160",TRUE
"10.1186/1471-2377-13-181",TRUE
"10.1186/1471-2482-12-s1-s1",TRUE
"10.1186/1471-2415-13-11",TRUE
"10.1186/1471-2474-15-167",TRUE
"10.1186/1475-2859-8-52",TRUE
"10.1186/1472-6882-14-82",TRUE
"10.1186/1472-6882-11-76",TRUE
"10.1186/1475-2867-13-79",TRUE
"10.1186/1471-2482-13-s2-s38",TRUE
"10.1186/1476-4598-11-57",TRUE
"10.1186/1475-925x-12-113",TRUE
"10.1186/1475-2891-12-3",TRUE
"10.1186/1475-2867-13-96",TRUE
"10.1186/1476-4598-8-84",TRUE
"10.1186/1476-4598-12-34",TRUE
"10.1186/1477-3155-10-40",TRUE
"10.1186/1476-511x-13-147",TRUE
"10.1186/1477-5956-11-16",TRUE
"10.1186/1477-3155-10-46",TRUE
"10.1186/1556-276x-8-419",TRUE
"10.1186/1477-7819-12-173",TRUE
"10.1186/1556-276x-9-152",TRUE
"10.1186/1710-1492-10-s2-a48",TRUE
"10.1186/1687-1847-2014-235",TRUE
"10.1186/1687-1499-2012-133",TRUE
"10.1186/1742-4690-6-s2-o14",TRUE
"10.1186/1742-2094-8-101",TRUE
"10.1186/1742-2094-9-223",TRUE
"10.1186/1742-4690-11-16",TRUE
"10.1186/1746-1596-8-137",TRUE
"10.1186/1743-422x-4-119",TRUE
"10.1186/1745-6673-7-12",TRUE
"10.1186/1745-6215-13-157",TRUE
"10.1186/1744-8069-8-3",TRUE
"10.1186/1743-7075-11-11",TRUE
"10.1186/1743-7075-11-43",TRUE
"10.1186/1744-8069-10-20",TRUE
"10.1186/1746-1596-8-143",TRUE
"10.1186/1746-1596-8-172",TRUE
"10.1186/1746-1596-8-179",TRUE
"10.1186/1746-6148-7-56",TRUE
"10.1186/1746-1596-8-104",TRUE
"10.1186/1746-1596-8-96",TRUE
"10.1186/1746-1596-8-98",TRUE
"10.1186/1746-1596-9-110",TRUE
"10.1186/1746-1596-9-133",TRUE
"10.1186/1746-1596-9-50",TRUE
"10.1186/1746-1596-9-59",TRUE
"10.1186/1746-1596-9-9",TRUE
"10.1186/s12875-018-0713-x",TRUE
"10.1186/1747-1028-7-15",TRUE
"10.1186/2049-1891-4-3",TRUE
"10.1186/cc11478",TRUE
"10.1186/2047-783x-18-26",TRUE
"10.1186/2047-783x-18-29",TRUE
"10.1186/2047-783x-18-37",TRUE
"10.1186/2047-783x-18-53",TRUE
"10.1186/2047-783x-18-55",TRUE
"10.1186/2047-783x-19-22",TRUE
"10.1186/s12870-019-1643-z",TRUE
"10.1186/1756-9966-28-101",TRUE
"10.1186/1756-9966-28-137",TRUE
"10.1186/2008-2231-20-29",TRUE
"10.1186/2044-5040-3-15",TRUE
"10.1186/s12863-018-0620-0",TRUE
"10.1186/1749-8546-5-10",TRUE
"10.1186/1756-3305-3-78",TRUE
"10.1186/1748-717x-8-125",TRUE
"10.1186/1749-8090-9-41",TRUE
"10.1186/1757-2215-7-33",TRUE
"10.1186/s11671-017-2314-3",TRUE
"10.1186/1756-9966-30-19",TRUE
"10.1186/s11671-016-1682-4",TRUE
"10.1186/s12871-018-0608-3",TRUE
"10.1186/s12883-019-1412-5",TRUE
"10.1186/s12935-016-0349-7",TRUE
"10.1186/s12929-019-0520-2",TRUE
"10.1186/s12891-017-1784-x",TRUE
"10.1186/s12933-017-0629-0",TRUE
"10.1186/s12935-015-0193-1",TRUE
"10.1186/s12889-017-4385-6",TRUE
"10.1186/s12903-016-0292-y",TRUE
"10.1186/s12906-015-0967-y",TRUE
"10.1186/s12916-017-0919-0",TRUE
"10.1186/s12935-016-0362-x",TRUE
"10.1186/s12935-015-0237-6",TRUE
"10.1186/s12943-015-0315-3",TRUE
"10.1186/s12935-016-0278-5",TRUE
"10.1186/s12935-014-0154-0",TRUE
"10.1186/s12937-016-0148-y",TRUE
"10.1186/s13000-016-0502-6",TRUE
"10.1186/s12944-015-0158-3",TRUE
"10.1186/s12978-018-0479-6",TRUE
"10.1186/s12943-017-0752-2",TRUE
"10.1186/s12957-015-0607-5",TRUE
"10.1186/s12989-014-0047-3",TRUE
"10.1186/s13000-014-0176-x",TRUE
"10.1186/s13000-014-0223-7",TRUE
"10.1186/s13000-015-0251-y",TRUE
"10.1186/s13000-015-0252-x",TRUE
"10.1186/s12957-016-0900-y",TRUE
"10.1186/s13000-018-0685-0",TRUE
"10.1186/s13006-016-0063-z",TRUE
"10.1186/s13000-014-0156-1",TRUE
"10.1186/s12957-016-0980-8",TRUE
"10.1186/s12958-015-0096-y",TRUE
"10.1186/s13000-015-0322-0",TRUE
"10.1186/s13000-015-0323-z",TRUE
"10.1186/s13000-015-0324-y",TRUE
"10.1186/s13000-015-0327-8",TRUE
"10.1186/s13000-015-0338-5",TRUE
"10.1186/s13000-015-0348-3",TRUE
"10.1186/s13000-015-0371-4",TRUE
"10.1186/s13000-015-0377-y",TRUE
"10.1186/s13000-015-0391-0",TRUE
"10.1186/s13000-015-0393-y",TRUE
"10.1186/s13000-015-0397-7",TRUE
"10.1186/s13000-015-0400-3",TRUE
"10.1186/s13000-015-0422-x",TRUE
"10.1186/s13000-015-0436-4",TRUE
"10.1186/s13018-014-0075-6",TRUE
"10.1186/s13018-014-0133-0",TRUE
"10.1186/s13018-015-0314-5",TRUE
"10.1186/s13033-017-0143-5",TRUE
"10.1186/s13018-016-0401-2",TRUE
"10.1186/s13018-018-0742-0",TRUE
"10.1186/s13019-014-0194-5",TRUE
"10.1186/s40478-019-0709-3",TRUE
"10.1186/s13058-014-0454-2",TRUE
"10.1186/s13661-017-0786-9",TRUE
"10.1186/s13046-017-0569-2",TRUE
"10.1186/s13071-016-1956-9",TRUE
"10.1186/s13660-017-1522-9",TRUE
"10.1186/s40201-014-0153-z",TRUE
"10.1186/s40201-015-0216-9",TRUE
"10.1186/s40478-014-0166-y",TRUE
"10.1186/s13046-018-0930-0",TRUE
"10.1186/s13048-014-0089-z",TRUE
"10.1186/s13048-014-0105-3",TRUE
"10.1186/s13053-017-0080-y",TRUE
"10.1186/s13195-015-0102-9",TRUE
"10.1186/s13287-016-0275-6",TRUE
"10.1186/s13584-019-0314-8",TRUE
"10.1186/s13638-015-0471-6",TRUE
"10.1186/s13068-018-1240-7",TRUE
"10.1186/s13660-018-1890-9",TRUE
"10.1186/s13661-016-0541-7",TRUE
"10.1186/s40478-016-0393-5",TRUE
"10.1186/s13045-016-0288-8",TRUE
"10.1186/s13638-015-0287-4",TRUE
"10.1186/s13068-017-0920-z",TRUE
"10.1186/s13287-018-0952-8",TRUE
"10.1186/s13568-018-0677-1",TRUE
"10.1186/s13661-017-0894-6",TRUE
"10.1186/s13662-016-0864-9",TRUE
"10.1186/s40001-014-0050-z",TRUE
"10.1186/s40001-014-0052-x",TRUE
"10.1186/s40001-015-0113-9",TRUE
"10.1186/s40001-015-0165-x",TRUE
"10.1186/s40169-017-0161-6",TRUE
"10.1186/s40623-019-1079-6",TRUE
"10.1186/s40623-017-0657-8",TRUE
"10.1186/s40644-018-0139-7",TRUE
"10.1186/s40560-016-0140-9",TRUE
"10.1242/jcs.230342",TRUE
"10.1207/s15326934crj1801_10",TRUE
"10.1208/s12249-013-0001-y",TRUE
"10.1210/jc.2018-00197",TRUE
"10.1210/jc.2018-00389",TRUE
"10.1242/dev.159673",TRUE
"10.1186/scrt443",TRUE
"10.1242/dmm.028340",TRUE
"10.1242/jcs.196584",TRUE
"10.1194/jlr.m800211-jlr200",TRUE
"10.1194/jlr.r088682",TRUE
"10.1210/en.2006-1401",TRUE
"10.1242/dev.129023",TRUE
"10.1207/s15430421tip4304_5",TRUE
"10.1210/jc.2010-1749",TRUE
"10.1210/jc.2011-3192",TRUE
"10.1242/jcs.193599",TRUE
"10.1242/jcs.193607",TRUE
"10.1242/jcs.193615",TRUE
"10.1242/jcs.193623",TRUE
"10.1242/jcs.193631",TRUE
"10.1242/jcs.211193",TRUE
"10.1242/jcs.212019",TRUE
"10.1194/jlr.m046052",TRUE
"10.1208/aapsj070359",TRUE
"10.1208/s12249-017-0838-6",TRUE
"10.1214/18-bjps331ret",TRUE
"10.1242/bio.014712",TRUE
"10.1186/s40644-019-0199-3",TRUE
"10.1208/s12249-008-9044-x",TRUE
"10.1242/jcs.201947",TRUE
"10.1242/jcs.201954",TRUE
"10.1242/jcs.202093",TRUE
"10.12659/msm.912618",TRUE
"10.1243/03093247jsa513",TRUE
"10.1253/circj.cj-72-1914",TRUE
"10.1254/jphs.097184rt",TRUE
"10.1260/2040-2295.1.4.555",TRUE
"10.1243/09544070jauto248",TRUE
"10.1248/bpb.22.858",TRUE
"10.1248/bpb.b15-00585",TRUE
"10.1253/circj.cj-11-0059",TRUE
"10.1262/jrd.2018-102",TRUE
"10.1262/jrd.2018-126",TRUE
"10.12659/msm.909667",TRUE
"10.1243/09544054jem286",TRUE
"10.1243/1464419jmbd58",TRUE
"10.1254/jphs.123227rt",TRUE
"10.12659/msm.911741",TRUE
"10.1242/jeb.026229",TRUE
"10.1254/jphs.rt0994381",TRUE
"10.1258/rsmsmj.53.2.62",TRUE
"10.12659/msm.914733",TRUE
"10.1248/cpb.58.884",TRUE
"10.1258/rsmmsl.46.2.152",TRUE
"10.12659/msm.912715",TRUE
"10.12659/msm.919342",TRUE
"10.12659/msm.914241",TRUE
"10.12659/msm.917907",TRUE
"10.12659/msm.915959",TRUE
"10.12659/msm.919343",TRUE
"10.1289/ehp.1003339",TRUE
"10.1271/bbb.60142",TRUE
"10.1271/bbb.65.752",TRUE
"10.1271/bbb.68.2427",TRUE
"10.1271/bbb.100807",TRUE
"10.1271/bbb.63.1749",TRUE
"10.1289/ehp.1003339ret",TRUE
"10.1292/jvms.11-0339e",TRUE
"10.1289/ehp.11297",TRUE
"10.1289/ehp.11297ret",TRUE
"10.1289/ehp.1205188",TRUE
"10.1289/ehp.1205188ret",TRUE
"10.1291/hypres.31.823",TRUE
"10.1289/ehp.7783",TRUE
"10.1289/ehp.7783ret",TRUE
"10.1289/ehp1818",TRUE
"10.1292/jvms.11-0580",TRUE
"10.1292/jvms.11-0580e",TRUE
"10.1289/ehp.1408282",TRUE
"10.1292/jvms.15-0102.r1",TRUE
"10.1292/jvms.14-0225",TRUE
"10.1292/jvms.14-0225e",TRUE
"10.1292/jvms.13-0051e",TRUE
"10.1371/annotation/80bd7285-9d2d-403a-8e6f-9c375bf977ca",TRUE
"10.1371/annotation/36ac4b2c-cf27-41d9-90e2-e5d58d307896",TRUE
"10.1348/014466609x476827",TRUE
"10.1371/annotation/26144e46-0873-48d9-890f-7ae3136a79d4",TRUE
"10.1345/aph.1c086c",TRUE
"10.1302/0301-620x.99b1.bjj-2016-0430.r1",TRUE
"10.1348/014466605x79589",TRUE
"10.1359/jbmr.081110",TRUE
"10.1371/annotation/81e8574c-71c3-4a76-b1aa-e3c7b058af69",TRUE
"10.1371/journal.pgen.1005519",TRUE
"10.1371/annotation/7bc3a37e-db82-4813-8242-7d34877125c5",TRUE
"10.1371/journal.pcbi.0030158",TRUE
"10.1371/journal.pbio.1002479",TRUE
"10.1371/journal.pbio.3000607",TRUE
"10.1371/journal.pbio.3000608",TRUE
"10.1371/journal.pbio.1002215",TRUE
"10.1371/journal.pbio.1002314",TRUE
"10.1371/journal.pgen.1005222",TRUE
"10.1371/annotation/d3fa7bf5-5044-4e03-bbef-0d82382172d2",TRUE
"10.1371/journal.pbio.1002403",TRUE
"10.1371/journal.pone.0108117",TRUE
"10.1371/journal.pntd.0007274",TRUE
"10.1371/journal.pone.0102854",TRUE
"10.1371/journal.pone.0102855",TRUE
"10.1371/journal.pone.0102862",TRUE
"10.1371/journal.pone.0102287",TRUE
"10.1371/journal.pone.0102393",TRUE
"10.1371/journal.pone.0096133",TRUE
"10.1371/journal.pone.0102411",TRUE
"10.1371/journal.pone.0095904",TRUE
"10.1371/journal.pgen.1006747",TRUE
"10.1371/journal.pone.0095513",TRUE
"10.1371/journal.pone.0108566",TRUE
"10.1371/journal.pone.0147243",TRUE
"10.1371/journal.pone.0137489",TRUE
"10.1371/journal.pone.0139497",TRUE
"10.1371/journal.pone.0108684",TRUE
"10.1371/journal.pone.0141008",TRUE
"10.1371/journal.pone.0156195",TRUE
"10.1371/journal.pone.0151685",TRUE
"10.1371/journal.pone.0155387",TRUE
"10.1371/journal.pone.0155388",TRUE
"10.1371/journal.pone.0155904",TRUE
"10.1371/journal.pone.0156196",TRUE
"10.1371/journal.pone.0159283",TRUE
"10.1371/journal.pone.0156567",TRUE
"10.1371/journal.pone.0158859",TRUE
"10.1371/journal.pone.0160194",TRUE
"10.1371/journal.pone.0176035",TRUE
"10.1371/journal.pone.0160297",TRUE
"10.1371/journal.pone.0160298",TRUE
"10.1371/journal.pone.0160299",TRUE
"10.1371/journal.pone.0173325",TRUE
"10.1371/journal.pone.0167019",TRUE
"10.1371/journal.pone.0173587",TRUE
"10.1371/journal.pone.0175869",TRUE
"10.1371/journal.pone.0190562",TRUE
"10.1371/journal.pone.0184778",TRUE
"10.1371/journal.pone.0187146",TRUE
"10.1371/journal.pone.0187171",TRUE
"10.1371/journal.pone.0175772",TRUE
"10.1371/journal.pone.0181891",TRUE
"10.1371/journal.pone.0187820",TRUE
"10.1371/journal.pone.0187867",TRUE
"10.1371/journal.pone.0189070",TRUE
"10.1371/journal.pone.0178903",TRUE
"10.1371/journal.pone.0181509",TRUE
"10.1371/journal.pone.0180272",TRUE
"10.1371/journal.pone.0186748",TRUE
"10.1371/journal.pone.0187454",TRUE
"10.1371/journal.pone.0194851",TRUE
"10.1371/journal.pone.0192465",TRUE
"10.1371/journal.pone.0192239",TRUE
"10.1371/journal.pone.0195052",TRUE
"10.1371/journal.pone.0190765",TRUE
"10.1371/journal.pone.0190773",TRUE
"10.1371/journal.pone.0191678",TRUE
"10.1371/journal.pone.0194448",TRUE
"10.1371/journal.pone.0194455",TRUE
"10.1371/journal.pone.0193688",TRUE
"10.1371/journal.pone.0191082",TRUE
"10.1371/journal.pone.0195181",TRUE
"10.1371/journal.pone.0194869",TRUE
"10.1371/journal.pone.0196768",TRUE
"10.1371/journal.pone.0196886",TRUE
"10.1371/journal.pone.0197086",TRUE
"10.1371/journal.pone.0196228",TRUE
"10.1371/journal.pone.0199803",TRUE
"10.1371/journal.pone.0198542",TRUE
"10.1371/journal.pone.0197602",TRUE
"10.1371/journal.pone.0198763",TRUE
"10.1371/journal.pone.0198220",TRUE
"10.1371/journal.pone.0199804",TRUE
"10.1371/journal.pone.0202299",TRUE
"10.1371/journal.pone.0200376",TRUE
"10.1371/journal.pone.0200182",TRUE
"10.1371/journal.pone.0201272",TRUE
"10.1371/journal.pone.0201274",TRUE
"10.1371/journal.pone.0199690",TRUE
"10.1371/journal.pone.0200947",TRUE
"10.1371/journal.pone.0200986",TRUE
"10.1371/journal.pone.0201082",TRUE
"10.1371/journal.pone.0202381",TRUE
"10.1371/journal.pone.0202136",TRUE
"10.1371/journal.pone.0202898",TRUE
"10.1371/journal.pone.0202617",TRUE
"10.1371/journal.pone.0205767",TRUE
"10.1371/journal.pone.0203635",TRUE
